gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,direct_seed_payers,truncated_by_depth
100000008343415100,peripheral,0.100000,35,0.151418,"Depth 4 boundary: 100,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,100000.000000,0.000000,3,0,0,True
100000008343874100,peripheral,0.200000,35,0.316331,"Observed 2 payers, 2 recipients, 283,535 KZT in; insufficient role evidence.",3,False,2,2,283535.000000,176400.000000,2,5,0,False
100000008346837100,distributor,0.800000,12,0.648047,"Observed 25 recipients vs 9 payers; 1,258,643 KZT sent; distribution hypothesis.",2,False,9,25,254359.000000,1258643.000000,12,26,0,False
100000008349675100,peripheral,0.200000,1,0.369111,"Observed 1 payers, 1 recipients, 46,520 KZT in; insufficient role evidence.",1,False,1,1,46520.000000,36650.000000,1,2,1,False
100000008349740100,peripheral,0.100000,20,0.147640,"Depth 4 boundary: 70,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,70000.000000,0.000000,2,0,0,True
100000008352542100,peripheral,0.200000,2,0.360205,"Observed 1 payers, 0 recipients, 50,220 KZT in; insufficient role evidence.",2,False,1,0,50220.000000,0.000000,1,0,0,False
100000008356606100,terminal,0.521447,12,0.462893,"Observed 168,500 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,2,0,168500.000000,0.000000,2,0,0,False
100000008376089100,terminal,0.518553,33,0.341373,"Observed 135,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,135000.000000,0.000000,1,0,0,False
100000008376785100,peripheral,0.100000,10,0.160435,"Depth 4 boundary: 234,250 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,234250.000000,0.000000,2,0,0,True
100000008379273100,peripheral,0.200000,18,0.305530,"Observed 2 payers, 4 recipients, 36,000 KZT in; insufficient role evidence.",3,False,2,4,36000.000000,38000.000000,2,4,0,False
100000008383405100,peripheral,0.200000,21,0.347890,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",1,False,1,0,25000.000000,0.000000,2,0,1,False
100000008388049100,terminal,0.538777,24,0.368405,"Observed 496,400 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,496400.000000,0.000000,1,0,0,False
100000008389800100,peripheral,0.200000,16,0.461939,"Observed 3 payers, 7 recipients, 189,000 KZT in; insufficient role evidence.",2,False,3,7,189000.000000,401620.000000,3,8,0,False
100000008405209100,peripheral,0.200000,28,0.261616,"Observed 1 payers, 0 recipients, 54,400 KZT in; insufficient role evidence.",3,False,1,0,54400.000000,0.000000,1,0,0,False
100000008406609100,peripheral,0.200000,49,0.353319,"Observed 1 payers, 0 recipients, 34,000 KZT in; insufficient role evidence.",2,False,1,0,34000.000000,0.000000,1,0,0,False
100000008413748100,distributor,0.730000,28,0.519551,"Observed 18 recipients vs 2 payers; 1,377,320 KZT sent; distribution hypothesis.",2,False,2,18,26480.000000,1377320.220000,2,21,0,False
100000008416433100,peripheral,0.200000,40,0.243951,"Observed 1 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",3,False,1,0,20000.000000,0.000000,1,0,0,False
100000008417029100,terminal,0.515051,4,0.368708,"Observed 100,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,100000.000000,0.000000,1,0,0,False
100000008417359100,peripheral,0.200000,28,0.296734,"Observed 1 payers, 2 recipients, 40,810 KZT in; insufficient role evidence.",3,False,1,2,40810.000000,110760.000000,2,3,0,False
100000008418835100,peripheral,0.200000,3,0.262997,"Observed 1 payers, 4 recipients, 1,372,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,1,4,1372000.000000,186179.000000,67,6,1,False
100000008418934100,terminal,0.533138,4,0.394939,"Observed 360,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,360000.000000,0.000000,1,0,0,False
100000008422226100,peripheral,0.200000,0,0.303330,"Observed 1 payers, 0 recipients, 87,450 KZT in; insufficient role evidence.",3,False,1,0,87450.000000,0.000000,1,0,0,False
100000008427027100,terminal,0.530103,2,0.457780,"Observed 300,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,300000.000000,0.000000,1,0,0,False
100000008430691100,peripheral,0.200000,84,0.321743,"Observed 1 payers, 2 recipients, 20,000 KZT in; insufficient role evidence.",3,False,1,2,20000.000000,604900.000000,1,2,0,False
100000008432942100,peripheral,0.200000,0,0.291420,"Observed 1 payers, 0 recipients, 44,542 KZT in; insufficient role evidence.",3,False,1,0,44542.000000,0.000000,2,0,0,False
100000008436257100,peripheral,0.200000,28,0.270859,"Observed 2 payers, 0 recipients, 35,000 KZT in; insufficient role evidence.",3,False,2,0,35000.000000,0.000000,2,0,0,False
100000008438656100,peripheral,0.200000,2,0.453190,"Observed 2 payers, 1 recipients, 80,000 KZT in; insufficient role evidence.",1,False,2,1,80000.000000,5000.000000,2,1,1,False
100000008443341100,peripheral,0.200000,7,0.398501,"Observed 2 payers, 3 recipients, 34,500 KZT in; insufficient role evidence.",1,False,2,3,34500.000000,50000.000000,2,4,1,False
100000008454065100,peripheral,0.200000,40,0.247206,"Observed 1 payers, 0 recipients, 24,050 KZT in; insufficient role evidence.",3,False,1,0,24050.000000,0.000000,1,0,0,False
100000008459449100,peripheral,0.200000,0,0.294721,"Observed 1 payers, 0 recipients, 53,700 KZT in; insufficient role evidence.",3,False,1,0,53700.000000,0.000000,1,0,0,False
100000008460102100,distributor,0.860000,47,0.549009,"Observed 31 recipients vs 1 payers; 476,570 KZT sent; distribution hypothesis.",3,False,1,31,17500.000000,476570.000000,1,34,0,False
100000008461217100,peripheral,0.100000,48,0.133255,"Depth 4 boundary: 18,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,18000.000000,0.000000,1,0,0,True
100000008461532100,peripheral,0.200000,14,0.396130,"Observed 2 payers, 8 recipients, 565,300 KZT in; insufficient role evidence.",2,False,2,8,565300.000000,2530090.000000,2,9,0,False
100000008463968100,peripheral,0.200000,22,0.265048,"Observed 1 payers, 0 recipients, 10,000 KZT in; insufficient role evidence.",3,False,1,0,10000.000000,0.000000,1,0,0,False
100000008465789100,distributor,0.710000,4,0.549447,"Observed 16 recipients vs 1 payers; 1,858,100 KZT sent; distribution hypothesis.",3,False,1,16,30099.000000,1858100.000000,1,17,0,False
100000008466579100,distributor,0.720000,4,0.554596,"Observed 17 recipients vs 2 payers; 1,933,000 KZT sent; distribution hypothesis.",2,False,2,17,36952.000000,1933000.000000,2,20,0,False
100000008468762100,terminal,0.521568,46,0.363074,"Observed 170,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,170000.000000,0.000000,2,0,0,False
100000008469048100,peripheral,0.100000,0,0.181749,"Depth 4 boundary: 265,200 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,265200.000000,0.000000,7,0,0,True
100000008470470100,peripheral,0.200000,22,0.353082,"Observed 1 payers, 0 recipients, 33,547 KZT in; insufficient role evidence.",1,False,1,0,33547.000000,0.000000,1,0,1,False
100000008471634100,peripheral,0.100000,13,0.134371,"Depth 4 boundary: 20,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,20000.000000,0.000000,1,0,0,True
100000008472324100,terminal,0.524229,10,0.349900,"Observed 205,200 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,205200.000000,0.000000,1,0,0,False
100000008473207100,terminal,0.524000,2,0.449577,"Observed 202,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,202000.000000,0.000000,4,0,0,False
100000008473765100,peripheral,0.200000,8,0.251109,"Observed 1 payers, 0 recipients, 30,000 KZT in; insufficient role evidence.",3,False,1,0,30000.000000,0.000000,1,0,0,False
100000008474308100,peripheral,0.200000,7,0.280503,"Observed 1 payers, 1 recipients, 14,000 KZT in; insufficient role evidence.",2,False,1,1,14000.000000,10000.000000,2,1,0,False
100000008474391100,peripheral,0.200000,29,0.243951,"Observed 1 payers, 0 recipients, 20,000 KZT in; insufficient role evidence.",3,False,1,0,20000.000000,0.000000,1,0,0,False
100000008477350100,distributor,0.940000,0,0.644569,"Observed 39 recipients vs 11 payers; 3,374,866 KZT sent; distribution hypothesis.",2,False,11,39,610100.000000,3374866.000000,14,44,0,False
100000008478414100,peripheral,0.200000,22,0.265048,"Observed 1 payers, 0 recipients, 10,000 KZT in; insufficient role evidence.",2,False,1,0,10000.000000,0.000000,1,0,0,False
100000008486520100,peripheral,0.200000,16,0.426695,"Observed 1 payers, 1 recipients, 35,720 KZT in; insufficient role evidence.",1,False,1,1,35720.000000,14000.000000,2,1,1,False
100000008488166100,peripheral,0.200000,22,0.254813,"Observed 1 payers, 0 recipients, 5,600 KZT in; insufficient role evidence.",3,False,1,0,5600.000000,0.000000,1,0,0,False
100000008489604100,peripheral,0.200000,22,0.266731,"Observed 1 payers, 0 recipients, 11,000 KZT in; insufficient role evidence.",3,False,1,0,11000.000000,0.000000,1,0,0,False
100000008489922100,distributor,0.910000,4,0.635589,"Observed 36 recipients vs 3 payers; 3,789,900 KZT sent; distribution hypothesis.",3,False,3,36,262010.000000,3789900.000000,5,41,0,False
100000008490127100,peripheral,0.200000,10,0.370988,"Observed 1 payers, 6 recipients, 431,755 KZT in; insufficient role evidence.",3,False,1,6,431755.000000,923000.000000,2,9,0,False
100000008491390100,peripheral,0.200000,0,0.287661,"Observed 1 payers, 0 recipients, 36,000 KZT in; insufficient role evidence.",3,False,1,0,36000.000000,0.000000,1,0,0,False
100000008493007100,peripheral,0.200000,22,0.294254,"Observed 1 payers, 1 recipients, 26,150 KZT in; insufficient role evidence.",3,False,1,1,26150.000000,26150.000000,1,1,0,False
100000008497298100,terminal,0.542255,4,0.405780,"Observed 600,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,600000.000000,0.000000,1,0,0,False
100000008501413100,peripheral,0.200000,53,0.231891,"Observed 1 payers, 1 recipients, 5,000 KZT in; insufficient role evidence.",3,False,1,1,5000.000000,5100.000000,1,1,0,False
100000008502995100,peripheral,0.200000,0,0.281224,"Observed 1 payers, 0 recipients, 25,000 KZT in; insufficient role evidence.",3,False,1,0,25000.000000,0.000000,2,0,0,False
100000008503177100,peripheral,0.200000,8,0.253293,"Observed 1 payers, 0 recipients, 33,951 KZT in; insufficient role evidence.",3,False,1,0,33951.000000,0.000000,1,0,0,False
100000008507703100,peripheral,0.200000,22,0.283537,"Observed 1 payers, 0 recipients, 28,500 KZT in; insufficient role evidence.",3,False,1,0,28500.000000,0.000000,1,0,0,False
100000008512552100,peripheral,0.200000,28,0.374960,"Observed 4 payers, 6 recipients, 394,360 KZT in; insufficient role evidence.",2,False,4,6,394360.000000,1302275.000000,9,11,0,False
100000008512827100,distributor,0.650000,24,0.487304,"Observed 10 recipients vs 3 payers; 1,944,500 KZT sent; distribution hypothesis.",2,False,3,10,107949.000000,1944500.000000,3,10,0,False
100000008513251100,peripheral,0.200000,88,0.036667,"Observed 0 payers, 0 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,0,0.000000,0.000000,0,0,0,False
100000008514970100,peripheral,0.200000,35,0.297315,"Observed 1 payers, 1 recipients, 379,966 KZT in; insufficient role evidence.",3,False,1,1,379966.000000,31000.000000,1,1,0,False
100000008516839100,peripheral,0.200000,49,0.237939,"Observed 3 payers, 0 recipients, 155,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,3,0,155000.000000,0.000000,4,0,1,False
100000008517061100,peripheral,0.100000,40,0.182291,"Depth 4 boundary: 1,844,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,1844000.000000,0.000000,4,0,0,True
100000008517538100,distributor,0.720000,4,0.550863,"Observed 17 recipients vs 3 payers; 1,439,000 KZT sent; distribution hypothesis.",3,False,3,17,155500.000000,1439000.000000,6,18,0,False
100000008522127100,peripheral,0.200000,59,0.156128,"Observed 0 payers, 1 recipients, 0 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,0,1,0.000000,145000.000000,0,3,0,False
100000008524903100,peripheral,0.100000,0,0.151323,"Depth 4 boundary: 15,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,15000.000000,0.000000,1,0,0,True
100000008525136100,peripheral,0.100000,0,0.150668,"Depth 4 boundary: 14,100 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,14100.000000,0.000000,1,0,0,True
100000008531133100,peripheral,0.200000,16,0.412169,"Observed 1 payers, 3 recipients, 25,000 KZT in; insufficient role evidence.",2,False,1,3,25000.000000,158271.680000,1,3,0,False
100000008531186100,terminal,0.517609,2,0.439825,"Observed 125,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",2,False,1,0,125000.000000,0.000000,1,0,0,False
100000008532050100,terminal,0.537221,10,0.366563,"Observed 455,156 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,455156.000000,0.000000,1,0,0,False
100000008536546100,terminal,0.527203,46,0.371010,"Observed 250,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,2,0,250000.000000,0.000000,2,0,0,False
100000008537380100,peripheral,0.200000,22,0.261109,"Observed 1 payers, 0 recipients, 8,000 KZT in; insufficient role evidence.",3,False,1,0,8000.000000,0.000000,1,0,0,False
100000008545727100,peripheral,0.200000,18,0.376926,"Observed 1 payers, 6 recipients, 30,000 KZT in; insufficient role evidence.",2,False,1,6,30000.000000,1866500.000000,1,7,0,False
100000008546855100,peripheral,0.200000,43,0.354762,"Observed 6 payers, 2 recipients, 71,790 KZT in; insufficient role evidence.",2,False,6,2,71790.000000,10000.000000,8,2,0,False
100000008547295100,peripheral,0.200000,41,0.338872,"Observed 1 payers, 0 recipients, 15,000 KZT in; insufficient role evidence.",3,False,1,0,15000.000000,0.000000,1,0,0,False
100000008547844100,distributor,0.740000,4,0.565129,"Observed 19 recipients vs 3 payers; 2,042,199 KZT sent; distribution hypothesis.",2,False,3,19,177600.000000,2042199.000000,3,21,0,False
100000008547948100,distributor,0.810000,4,0.607421,"Observed 26 recipients vs 6 payers; 5,185,600 KZT sent; distribution hypothesis.",2,False,6,26,212665.000000,5185600.000000,7,31,0,False
100000008548853100,peripheral,0.200000,22,0.270988,"Observed 1 payers, 0 recipients, 14,000 KZT in; insufficient role evidence.",3,False,1,0,14000.000000,0.000000,1,0,0,False
100000008551752100,peripheral,0.100000,65,0.166260,"Depth 4 boundary: 406,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,406000.000000,0.000000,2,0,0,True
100000008554390100,peripheral,0.100000,47,0.130593,"Depth 4 boundary: 14,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,14000.000000,0.000000,1,0,0,True
100000008555233100,terminal,0.536644,46,0.365873,"Observed 440,600 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,440600.000000,0.000000,1,0,0,False
100000008555918100,peripheral,0.200000,2,0.466681,"Observed 1 payers, 2 recipients, 139,211 KZT in; insufficient role evidence.",1,False,1,2,139211.000000,43300.000000,1,2,1,False
100000008556318100,terminal,0.522368,2,0.530923,"Observed 180,132 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,2,0,180132.000000,0.000000,2,0,1,False
100000008557672100,peripheral,0.200000,22,0.293149,"Observed 1 payers, 0 recipients, 49,125 KZT in; insufficient role evidence.",2,False,1,0,49125.000000,0.000000,1,0,0,False
100000008560263100,peripheral,0.100000,10,0.151418,"Depth 4 boundary: 100,000 KZT observed in, 1 payers; onward transfers unobserved.",4,False,1,0,100000.000000,0.000000,1,0,0,True
100000008560717100,consolidator,0.850274,10,0.557530,"Observed 7 payers, 529,000 KZT in, 5% onward; consolidation hypothesis.",1,False,7,1,529000.000000,25000.000000,9,1,1,False
100000008561016100,transit,0.722222,4,0.432999,"Observed 180,000 KZT in, 185,000 KZT out, ratio 1.03; transit hypothesis, timing untested.",3,False,1,1,180000.000000,185000.000000,2,4,0,False
100000008566737100,terminal,0.525926,0,0.469282,"Observed 230,000 KZT from 2 payers, 0 qualifying outflows; possible terminal, external flows unknown.",1,False,2,0,230000.000000,0.000000,2,0,1,False
100000008568512100,terminal,0.523830,10,0.349335,"Observed 199,640 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,199640.000000,0.000000,1,0,0,False
100000008571243100,terminal,0.518461,18,0.341223,"Observed 134,000 KZT from 1 payers, 0 qualifying outflows; possible terminal, external flows unknown.",3,False,1,0,134000.000000,0.000000,1,0,0,False
100000008571433100,peripheral,0.200000,58,0.186798,"Observed 2 payers, 2 recipients, 350,000 KZT in; insufficient role evidence. Seed inflows incomplete.",0,True,2,2,350000.000000,1434000.000000,2,3,0,False
100000008571443100,peripheral,0.200000,12,0.381787,"Observed 2 payers, 0 recipients, 65,000 KZT in; insufficient role evidence.",2,False,2,0,65000.000000,0.000000,2,0,0,False
